Geneid,LAC_001,LAC_002,LAC_003,LAC_004,LAC_009,LAC_010,LAC_011,LAC_012,LAC_015,LAC_016,LAC_017,LAC_018,LAC_019,LAC_020,LAC_021,LAC_022,LAC_023,LAC_024,LAC_025,LAC_026,LAC_027,LAC_028,LAC_029,LAC_030,LAC_031,LAC_032,LAC_033,LAC_034,LAC_035,LAC_046,LAC_047,LAC_048,LAC_049,LAC_050,LAC_051,LAC_052,LAC_053,LAC_054,LAC_055,LAC_056,LAC_057,LAC_062,LAC_063,LAC_064,LAC_065,LAC_066,LAC_067,LAC_068,LAC_069,LAC_070,LAC_071,LAC_072,LAC_073,LAC_074,LAC_075,LAC_076,LAC_077,LAC_078,LAC_079,LAC_080,LAC_081,LAC_084,LAC_085,LAC_086,LAC_087,LAC_089,LAC_090,LAC_093,LAC_094,LAC_095,LAC_096,LAC_099,LAC_100,LAC_101,LAC_102,LAC_103,LAC_104,LAC_105,LAC_106,LAC_107,LAC_108,LAC_111,LAC_112,LAC_115,LAC_116,LAC_121,LAC_122,LAC_129,LAC_130,LAC_131,LAC_132,LAC_133,LAC_134,LAC_135,LAC_136,LAC_137,LAC_138,LAC_139,LAC_140,LAC_141,LAC_142,LAC_143,LAC_144,LAC_145,LAC_146,LAC_147,LAC_148,LAC_149,LAC_150,LAC_151,LAC_152,LAC_155,LAC_156,LAC_157,LAC_158,LAC_159,LAC_160
LMB90_RS04845,2.204575346,3.130557579,2.146643281,2.246641388,3.899205503,4.190571356,3.396124081,4.321799229,4.194400674,4.430364543,4.298085397,4.078253177,2.798839387,3.326907154,2.80089015,4.415740365,4.904320272,2.60043214,0.74576447,2.904485462,1.766389177,1.453101337,1.876836414,1.908166486,2.015514054,1.321058535,3.995932139,2.375423365,3.980722905,4.484146346,4.668920196,4.969599633,4.55457319,3.565734459,3.925685677,3.724363443,3.949413404,2.954755081,3.104619031,2.635276997,2.891269977,2.552356066,2.385721266,3.442572755,2.873181184,3.339678964,2.69980428,4.109753154,3.320081395,2.690005316,3.230491594,3.257255881,1.352400544,3.451743771,4.217849838,2.885969821,3.541738656,4.057224933,3.879812771,2.922814055,3.117085422,2.650377799,3.700279165,3.396412452,3.563071402,5.890888855,5.106615095,3.664494996,3.396048357,2.638632711,2.62724595,3.046864983,3.160302588,3.816795747,4.274435914,3.021372176,1.169619984,3.336254008,3.901209256,3.748659576,3.874410884,3.406949369,3.402711083,3.439848296,3.345997972,2.934547018,3.164954949,3.221763396,3.948728619,2.836683264,2.065478722,4.272694763,4.015575428,2.078263779,3.071714913,2.941142253,2.89853575,3.207181566,2.91084015,2.359651826,3.201600545,3.020877241,3.465583732,3.916249088,3.323188084,2.562939779,2.645986041,2.462766527,2.82463038,2.872561328,3.001044139,3.021244885,2.010779785,3.147806363,3.488359609,3.535911621,3.333975719
LMB90_RS04860,2.359954731,3.086806807,2.437358874,3.51805769,2.658539878,2.830876542,2.701041111,1.014259117,5.1482131,4.89535435,4.793359741,3.843279227,3.405508579,2.769760128,3.008824683,3.207505687,3.956523958,3.060193578,2.995739015,2.790871865,3.459198554,3.179654469,2.752540545,3.146448503,2.698033265,3.413199618,3.099192607,2.822004358,3.612005086,4.463638896,4.065459991,4.863861403,4.19474139,3.90375222,3.239066067,3.384645642,2.798443756,2.992823474,4.102746765,3.410924894,3.658006794,2.91725378,2.502561882,3.811167993,3.725401839,1.876391829,2.914097957,3.25889467,3.60944246,3.138540798,3.996349419,3.463070629,2.322686089,2.888344002,1.939491529,4.077446348,3.564162498,3.405971163,4.086976058,3.3053211,3.81114041,3.331597435,4.26822897,4.867594947,4.77669619,5.562337073,5.575720265,3.307362403,3.501594671,3.451794514,3.030717304,2.666291399,2.656356907,3.297958817,3.748949235,4.273878298,2.895188057,4.813091993,5.306111664,3.050717731,2.940826978,2.496088487,1.737294156,3.221807427,3.23836145,3.674910434,3.680630523,3.461499685,3.220898239,3.469131215,2.63779256,3.522980097,4.801176138,3.508557452,1.540414373,4.219012117,4.375507047,4.110125556,3.232800096,3.588396979,4.535131808,3.433116388,3.522980453,3.066728124,3.067986599,2.973026647,2.567518883,4.044760919,2.782231533,2.208198743,2.712486333,3.413352716,3.360567563,3.302207749,3.528147072,3.739284066,4.338210114
LMB90_RS04865,2.401030017,2.558041031,2.652268671,3.00642001,2.125611913,2.729133328,3.316757433,3.089582632,4.489650063,3.866871243,4.631775143,4.397933202,4.18827825,3.637891002,3.610112036,4.075470321,4.211874726,3.32370372,3.464274613,3.838734027,3.441436907,3.763047961,3.008231084,3.702117695,3.542265279,3.683813395,3.960970871,3.624814731,4.2840905,5.287055693,4.665543702,5.225831454,5.022839033,3.694005704,4.65435712,3.125951985,4.781911808,4.483029996,4.351060503,4.238793842,4.410927806,3.438204964,3.659710379,4.334664159,4.205560854,3.023909176,3.213649854,3.657719363,3.585611939,3.580321237,3.320712497,3.068091387,2.756724106,3.40358165,3.24577865,4.511002476,4.317854576,4.424761698,4.74267152,3.901671313,3.605972565,3.264500338,3.660593341,3.716182853,3.718016842,3.697998136,4.303121297,5.317823454,5.239419024,4.412898596,4.491924881,3.302118762,4.184412474,3.749465174,4.60566319,2.955417844,3.072367485,4.475911407,4.662255798,3.827238231,3.671262372,3.417820639,3.37353916,3.685898599,3.661420729,3.821561492,3.766050411,4.099204017,3.768012726,3.833039625,3.361242809,3.664155261,4.204606001,3.164375626,3.912687711,4.153219733,3.586235774,4.37171023,3.796201685,4.036266404,4.118891917,4.160662417,3.968717876,4.25024151,4.130627052,2.357576027,2.798136416,3.174749015,3.115852308,2.585236333,2.273760029,2.807415202,3.612675092,2.890047279,3.817360394,4.101463549,4.06861464
LMB90_RS04870,6.752847273,6.894149366,5.964895612,6.359656462,7.344362094,7.276815989,7.208808924,7.078460554,7.19781065,7.460689513,7.314029253,7.331579868,6.914895533,6.9975568,6.744349126,6.936477881,6.949690892,7.49338132,7.420178015,7.508312488,7.298556684,7.291201175,7.208189723,7.191841582,7.167619078,7.426804818,7.527121193,7.374605077,7.596736758,8.003248764,8.025612196,7.91262362,8.004220136,6.503026892,7.721777097,6.375760662,7.569157363,7.579183787,7.65281894,7.411790893,7.667312969,7.353347587,7.333044339,7.272721736,7.354608954,6.869393574,6.897193812,7.677157999,7.677246138,7.487973113,7.669326808,7.243422604,6.945319054,5.932700114,5.502715813,7.932414548,7.662668052,7.593477173,7.955911747,6.948574792,7.012432877,7.171006226,7.302327502,7.362304571,7.468325381,7.829000561,7.452073622,7.398717067,7.230763857,6.914841374,6.88468339,6.461466812,6.835795176,6.044256524,6.380847514,5.594839205,5.925621149,6.455990008,6.732245675,6.617952712,6.482324078,6.656982885,6.485988523,6.787469922,6.848611925,6.924608528,6.841921656,7.375041274,7.124881844,6.773974561,6.714210443,7.541536228,7.731918023,7.09030072,7.403088656,7.149583005,7.049801385,7.622392523,7.546202997,7.299578489,7.308153817,7.152449784,6.972535869,6.862652124,6.972288044,6.086633989,5.935428315,6.721750098,6.285221274,5.785076435,5.943104224,6.749712284,6.775288133,6.280352671,7.195756453,7.4395772,7.55648011
LMB90_RS04875,9.8378952,10.19576318,8.578942167,8.675341822,9.886511794,9.572618253,10.0479006,9.697173753,8.625992896,8.930220509,8.594399761,8.475223569,8.689255473,8.644163089,8.988419415,9.097373328,9.089293608,10.2428724,10.03533086,10.18381886,10.03060256,9.72157506,9.53197866,9.736572884,9.566913942,9.69197018,9.580058328,9.751331151,9.613526244,8.710959214,8.869364165,8.734048966,8.787061499,7.888435072,8.409606238,8.21489488,8.301048345,9.184675816,8.841575493,9.162644966,8.731003923,9.994802966,9.776795148,8.869982871,8.586329057,9.165980644,8.952426101,9.31638852,9.327410259,9.275881331,9.750974542,9.23786506,9.272943807,6.781423095,7.905627313,9.026176606,9.122759033,9.404735026,9.466034081,8.634997172,8.577315556,9.536651228,9.4428075,9.45968412,9.039254337,8.865056738,8.700710658,8.196595696,8.233776556,8.407011317,8.42027219,8.158345661,8.157861586,8.463903785,8.453259616,7.979792271,8.04151133,7.906505547,8.28284732,8.157793665,8.188397843,8.420019319,8.344732988,8.481371567,8.503401701,8.869034861,8.885285389,8.865073206,8.868076279,8.897047781,8.918880852,9.281517056,9.332262205,9.433908291,9.293922989,9.608840482,9.16694536,9.600465697,9.513735282,9.166688091,8.969605194,8.533792708,8.387045802,8.726346124,8.776906002,8.792511785,8.992165793,8.858345311,8.542042596,8.86443072,8.833825077,8.993039987,8.965141936,8.471416718,8.85499673,10.19673316,10.15392418
LMB90_RS04880,7.247614654,6.965490542,6.799275923,6.897754205,8.436437945,8.044666602,7.572905765,7.730001842,7.349130402,7.14439122,7.916963035,8.090370778,7.498824068,7.435366788,7.353207392,6.499013912,6.692606367,7.48673304,7.769090286,7.506144089,7.592752556,7.791460065,7.866445855,7.870597549,7.678776853,7.909717955,7.995290414,8.075189707,8.059080285,8.382573496,8.402093347,8.35027587,8.430563564,7.309851491,8.321357145,7.348545628,8.236352943,7.205114278,7.584408343,7.276158359,7.674687928,7.855896021,7.885581048,6.7733463,6.766163516,6.968143144,6.914494258,7.58334439,7.707148513,7.297926054,7.129037791,7.032444607,6.879763216,6.054452195,5.730887102,7.301380181,7.396391632,7.232260322,7.342205484,6.960863533,6.896395806,7.537951945,7.670454286,6.798357357,6.645142708,7.226328107,6.891247236,6.544191903,6.450617269,7.161653677,6.954903119,6.833086133,6.624216486,6.825528453,7.008719723,5.82330489,5.838125746,6.080052545,6.542596661,6.865347532,6.835943436,6.540967628,6.598320762,6.650934575,6.550217904,6.74849555,6.895557233,7.172893266,7.299714819,6.906992355,7.091892455,7.622622169,7.575339537,6.950978314,7.011528707,7.028308803,7.124458455,7.015238363,7.056116919,6.493479886,6.747506828,7.7370921,7.55518461,6.739656547,6.669948868,6.43013511,5.87600062,6.752746041,6.682765457,6.196952509,6.253168018,6.124018746,6.551643867,6.344853907,6.89613935,7.036116588,7.121578206
LMB90_RS04885,9.077657709,9.506723329,8.414496599,8.592879863,9.371757995,9.304553208,9.310341704,9.333962441,8.3162768,8.606151538,8.57213139,8.592957937,8.949055535,8.717291067,8.961672614,8.322148401,8.376005962,9.746205885,9.633173549,9.772414956,9.651602357,9.425801708,9.201946562,9.405851778,9.164738,9.431583227,9.399566317,9.4348166,9.376231968,9.051697294,9.109905066,9.017801066,9.041921313,8.515526764,9.459738804,8.538958657,9.458325535,8.994417422,8.69872433,9.031097444,8.7378656,9.729758019,9.671129433,9.350749907,9.096355594,8.623861762,8.279449598,9.242031913,9.076761925,9.125583627,9.022026464,9.327555224,9.176047563,7.467479647,7.935140864,8.869840079,8.847318963,9.092503573,9.056609389,8.899187718,8.656139631,9.445869608,9.353375416,8.547982866,8.317630656,8.160531456,8.039744075,8.14979055,8.109312167,8.674469631,8.702227719,8.602434351,8.470973966,9.018791668,9.108837374,7.74103153,7.83866355,7.800730418,8.307806489,8.790765416,8.841318523,8.785928327,8.790256384,8.641387632,8.589342931,8.551018469,8.58298062,8.592480261,8.580011144,9.041620208,8.819606092,8.836267988,8.748958862,8.50542049,8.681409003,8.907299472,8.59055605,9.255112243,9.218388301,8.533428682,8.368402005,9.122357048,8.964406472,8.22385185,8.291020926,8.274593909,8.064850311,8.94382388,8.541406734,8.981509242,8.623858227,8.428813246,8.260826587,8.188005513,8.994063872,9.193922434,8.986162224
LMB90_RS04890,7.914625746,9.470682398,7.446217587,7.953400639,8.13407886,8.017351596,8.237050581,8.283708768,7.169057123,7.79504343,6.968530786,7.126089662,7.885562231,7.838694001,8.132107263,7.370741609,7.00242005,9.293434411,9.168323176,9.176375314,9.157452782,7.885541913,7.771952642,7.884321462,7.806125373,8.099151414,8.18220499,8.118641643,8.24124243,7.992680447,8.186946219,8.002372268,8.107158126,8.109145526,9.168194046,8.004835669,9.088786422,7.939230917,7.519148772,8.096650002,7.460792512,9.341486829,8.982201294,9.01044217,8.719965335,7.778181659,7.364695777,7.982441784,7.654433152,7.928563349,8.335764734,9.203583499,8.993283608,6.988306164,7.757388867,8.31952823,7.906846551,8.296154737,8.37428842,8.373601029,8.096961766,9.048268179,9.101869506,8.057032325,8.028084278,7.582415752,7.529298156,7.842502994,7.81874846,8.372409119,8.241737405,8.336454682,8.16043111,8.537657443,8.69759783,6.776194573,7.194461265,7.479926642,7.688926393,8.290816836,8.204274114,8.37798856,8.409259197,7.99600034,8.035191655,8.354191678,8.378479451,8.641931787,8.432190577,8.90432359,8.73354319,8.669103079,8.554609969,8.530413137,8.617656181,8.774993561,8.320751911,9.084614766,8.985045287,8.231241517,7.964659257,8.939196448,8.827210562,8.042399112,8.00351458,7.769466506,7.745040828,8.761233591,8.36289662,8.519575778,8.187063146,7.993316136,7.963473896,7.832145104,8.565947996,8.837278981,8.620851413
LMB90_RS04895,8.021821323,8.334898274,7.033496681,7.312186911,7.469665409,7.589687187,7.489876358,7.452184613,6.979233811,6.868901709,7.175326684,7.253471523,7.87234772,7.724024384,7.807271809,7.433567813,7.444784029,8.479955434,8.393223409,8.416843652,8.424666659,7.879425529,7.836153678,7.855875222,7.835096251,8.246221231,8.370366079,8.220485003,8.343035723,7.936656623,7.916008599,7.881738635,7.897170268,6.846056411,8.132279827,6.8807711,8.156774504,7.52170955,7.420928873,7.445420526,7.366014149,8.562108414,8.527387271,7.869008219,7.579988653,7.06858402,6.848337957,7.345446657,7.159028693,7.197299954,7.030177756,7.951178355,7.794857671,5.985259887,6.475188681,7.378554898,7.348185845,7.816355669,7.595856276,7.494205279,7.001562046,8.239581119,8.295420496,7.445578239,7.394835465,6.950785187,6.590623999,7.318854966,7.289472845,7.672829425,7.655303449,7.446763463,7.42296087,7.40164671,7.469664221,5.592891826,5.605099868,7.130265788,7.461213848,7.399808411,7.39877029,7.524278471,7.386200224,7.075839967,7.160091605,7.530781489,7.304640344,7.433145198,7.258377156,7.750734848,7.738024705,7.647015096,7.49562743,7.459663702,7.520288609,7.761005484,7.353951719,8.312613586,8.009355458,7.255640646,7.134777257,8.040342375,7.943872061,7.357958285,7.279492979,7.097516071,6.741280061,7.723465682,7.396032049,6.853061594,6.668911504,6.835641671,6.881517993,6.727966478,7.413075587,8.163751764,7.867040772
LMB90_RS04900,5.122741803,5.506909963,3.467463778,3.989863654,4.507974099,4.321699007,4.384658199,4.203632946,4.406318946,4.101393138,4.412649106,3.773471244,3.874188482,4.960389853,4.573547466,4.335767527,4.362008415,5.254116528,5.860874531,5.795608515,5.696061457,5.198006708,4.952428354,4.951585935,4.544149944,5.269339701,5.256698974,4.988091691,5.525134407,4.721261622,5.196149935,4.629373289,4.230426517,6.226264888,5.359874875,6.298198858,5.574380154,4.197168784,4.118525374,4.30084563,4.328814547,5.811990707,5.483681248,4.81582698,4.562663113,4.323323926,3.252891714,4.110571183,3.725947802,4.273493822,4.034159732,5.381705748,4.656564961,2.143870581,3.471705223,4.707450182,4.359595831,4.728726933,4.866263387,4.278158845,3.914731926,5.424873036,5.585642414,4.714335536,5.190465979,3.879727468,4.173703517,5.035361927,5.052238775,4.816079899,4.905621579,4.365110509,4.988680516,5.670688621,5.839405517,3.143401417,2.977558621,5.059298504,5.618803679,4.531827908,4.123076843,4.754602206,4.881962477,4.560127354,4.437147816,4.481087677,4.476614347,4.195094048,4.585324305,4.318653749,4.543095246,3.454503053,4.201396079,4.227825791,4.591038998,4.996738894,4.048390419,4.653739393,4.083106418,4.237938635,4.430110768,5.311602901,5.404096787,4.350206954,4.250076451,4.555424354,4.343085607,3.413869672,4.204731453,3.727352671,2.985525555,3.664956125,3.962609474,3.562941977,2.644054409,4.593734314,4.997608195
LMB90_RS04935,7.867884225,7.859504101,10.98484363,10.77366722,8.716241147,8.763618721,7.420324906,7.680231758,9.981467721,10.00789834,9.645211415,10.05508445,11.36537549,11.06721784,11.5943824,11.51848876,11.51012119,8.099206397,7.902756173,8.16996155,7.950149388,7.94919375,7.864997452,7.944625072,7.838146362,8.586491184,8.577581511,8.637724394,8.579047686,9.296426579,9.241137137,9.313605939,9.224298623,9.802676946,10.24464868,9.811846056,10.25403351,8.850366938,9.004982488,8.875960201,8.987411855,7.799514194,7.831530741,7.914094698,8.07685701,10.38612962,10.47638067,9.022731195,8.933191498,9.081432917,8.835866281,9.106256699,9.891236087,9.833184073,9.976354805,9.07804749,9.19242382,9.078609856,8.838074235,10.24055519,10.34859693,7.702280322,7.773749146,9.564225858,9.378378281,7.913563235,7.882059266,8.250458664,8.227310984,10.02850589,9.999480469,8.51895923,8.754242974,10.26899637,10.29639215,10.09450151,9.982767404,8.979934547,9.084037587,10.47194805,10.56006754,10.40593623,10.39227664,10.41817591,10.38274626,8.591793383,9.056398112,9.577344531,9.905598818,10.92535125,11.12769464,9.587983971,9.880767187,9.91752149,9.950964225,7.126047922,7.491508378,8.713861708,8.93745496,8.481003576,8.53905675,9.007160741,9.084340558,8.749349573,8.666700035,9.457894959,9.259917436,10.71577147,10.82319888,11.05841223,11.36037205,8.989250941,8.764869292,11.13157654,10.19036811,7.372409192,7.767369024
LMB90_RS04940,7.102564944,7.572034609,10.34110745,10.51504524,8.151740513,7.918331967,6.647513268,6.721049401,9.71892384,9.92144631,9.160114955,9.563012385,10.63511626,10.30339668,11.19002812,10.6703705,10.68825711,8.05954469,7.782212173,7.784518139,7.799859846,7.358249418,7.263917192,7.422730068,7.303825265,8.318452857,8.132950195,8.413363422,8.162380498,8.893770368,8.637070175,8.850044368,8.721700376,9.535982308,9.741786047,9.570486788,9.72732657,8.241417332,8.584197373,8.285249478,8.617720135,7.467190791,7.571221253,7.391057849,7.614473765,9.661431459,9.555491434,8.711543505,8.530996665,8.485581405,8.610116107,8.633576616,9.489241312,9.588957239,9.818790825,8.878726727,8.82270162,8.804511051,8.672211788,9.83068569,10.16470146,7.509685554,7.635252388,9.239405318,9.033385285,7.441798232,7.664683085,7.454344878,7.58783103,9.474123969,9.35685612,7.924806816,8.075847782,8.932171923,9.012531649,9.039095222,8.813371084,8.588730416,8.607354135,9.77904585,9.851305983,9.775228909,9.763041176,9.916648352,9.853320588,8.193206938,8.725379628,9.226294123,9.241543273,10.40429513,10.69465613,9.196892477,9.565840273,9.444216861,9.612242783,6.601404116,7.154549142,8.530589626,8.73329096,8.187435648,8.261724778,8.338393506,8.480202411,8.082132687,7.931693043,8.617126311,8.301670099,9.90150553,10.01943808,10.17073672,10.49617921,8.512593886,8.193729136,10.4877283,9.249721295,7.045118678,7.177763212
LMB90_RS04945,2.252696396,2.640539593,1.70184162,2.35146271,2.421419385,2.647788205,2.185138845,2.448834931,3.130368889,3.621542461,3.772162872,3.770976009,2.277006064,2.802581477,2.44278547,2.916362007,2.866789424,3.511339856,3.541721963,3.479329565,2.924642601,1.642234568,2.293910753,2.416743108,2.123543375,2.566744635,3.251835662,2.734243865,3.398647042,4.672652391,4.772776492,4.681516328,4.578181091,5.044094015,4.356353288,4.734470545,4.391550236,3.36458179,3.15602527,3.459766278,3.30428019,3.341704389,2.826600713,3.613493174,2.825636445,3.001701368,3.061002527,3.167235046,2.832882218,2.646774812,2.96609977,3.315097954,2.325129586,3.486725559,2.683715978,3.971173269,3.173653779,3.522902557,3.87290457,3.231009198,3.200198036,2.671128193,3.278859631,3.992219161,3.997414234,5.256306186,4.809937001,4.30813651,4.3188029,3.958847476,3.704278829,3.682477092,4.077059386,4.010998834,4.537351901,2.94204356,2.176273797,3.294483994,3.021963075,3.723964269,4.052917995,3.99974297,3.807499617,3.634439499,3.798385672,2.77604361,3.213570004,4.144444697,4.122256754,3.251297402,2.775412977,4.600876498,4.163441422,3.296721122,3.719459349,3.180267868,3.280238683,3.306391361,3.571044771,3.153677506,3.142051638,3.632980587,3.712725364,3.529642676,3.928520696,2.216995057,2.39641229,3.444562316,2.708086626,3.074204187,2.406321478,2.566885075,3.020199258,2.899248642,4.236813362,3.761143785,3.580943009
LMB90_RS04950,9.550245709,8.447581434,8.301448568,7.989643851,8.524786998,9.635863516,9.555257295,9.690585109,8.036216674,7.405867014,9.574884295,9.726143749,8.715102418,7.993774833,8.625868875,8.326789435,8.240717979,8.811316908,8.412500312,8.72043834,8.34918889,9.033448195,8.610691094,9.011586406,8.653186482,9.050099294,8.893649043,9.082918782,8.910283314,9.687458651,9.477785658,9.647225454,9.499769771,7.342550974,7.934353559,7.236567101,7.824146661,8.715993227,8.593373876,8.650334214,8.520414931,8.688982688,8.957121788,8.398127674,8.177244659,8.198231011,7.948225694,8.69724553,8.810899924,8.090423576,8.219034395,7.623468458,7.215163019,7.122866983,6.875880788,7.811216512,8.208911482,8.35846436,8.12971106,7.419527545,7.264068876,7.544469175,7.431443957,8.724417344,8.733420536,8.869004226,8.76997814,7.599988123,7.518083528,7.411157891,7.469980963,7.642428103,7.56356432,8.122482496,8.121312804,7.366990226,7.841960806,7.77086512,7.613979072,7.755811606,7.800309619,7.749684722,7.716543469,7.868145657,7.819771635,7.505385587,7.127913775,7.813478707,7.736227756,7.288449445,7.675562581,8.56734898,8.625859738,8.428016109,8.402324635,7.970933412,7.472607491,8.313977907,7.900965741,7.649835641,7.237530411,7.76804567,7.407577692,8.215751069,8.217851845,7.503055181,7.175542367,7.486529438,7.281991177,7.852060598,7.714164212,7.104108213,7.25658709,6.883514152,7.538027737,8.875359945,8.413840761
LMB90_RS04955,7.959608448,8.468386308,6.898238926,7.038317223,8.114966056,7.972748706,8.575162111,8.476067842,7.440284713,7.621672359,8.008550823,8.003556972,7.071499903,7.387994006,7.345312154,7.517090116,7.499066495,8.566187953,8.347413914,8.605972438,8.354094577,8.107772907,7.758012636,8.052376906,7.759578647,8.027714234,8.121351949,7.99829853,8.087835905,8.361408433,8.139963998,8.241857945,8.137764853,7.610727343,7.452056216,7.22233734,7.480857508,7.377358678,7.353238835,7.314241081,7.258842659,8.680748279,8.390004546,7.858704422,7.649698928,7.690043277,7.479948543,7.621537224,7.766464476,7.624193891,7.932475988,7.524704664,7.370859743,6.571317647,6.851076658,7.630417539,7.586362102,7.901219421,8.081701602,7.528162068,7.23034201,7.899537874,8.035466897,8.878242913,8.821359062,8.912947909,8.770013463,7.157901163,7.239971077,7.245912783,7.084884666,7.42859386,7.258034467,7.170033707,7.288209551,6.729093285,6.872473898,7.34301726,7.539976738,7.292328524,7.354060888,7.516414611,7.431782281,7.527797998,7.511955788,7.242919216,7.294652954,8.020494317,7.776033638,7.257711638,7.494421504,8.381496843,8.660301053,8.308903658,8.575793411,8.040072921,7.737052154,7.903179171,7.509731476,7.645120925,7.375435256,7.662316397,7.500673519,7.954317448,8.013854285,7.518292056,7.241355868,7.070012694,7.139147402,7.418246086,7.149876915,7.140093162,7.181105189,6.857144575,7.228187545,8.578168331,8.511019466
